blue,green,red,ndwi,brightness,label,source_file
0.18291283,0.10646411,0.10055757,0.02853087,0.12997817,0,GSL_2002_10.tif
0.19110891,0.1092688,0.10614092,0.014520542,0.13550621,0,GSL_2002_10.tif
0.18005519,0.09604127,0.10463067,-0.04280299,0.12690903,0,GSL_2002_10.tif
0.17167068,0.0879304,0.09273174,-0.026576163,0.11744428,0,GSL_2002_10.tif
0.16812219,0.08971176,0.090168886,-0.0025412426,0.11600095,0,GSL_2002_10.tif
0.15499589,0.077621266,0.07817842,-0.0035760717,0.10359853,0,GSL_2002_10.tif
0.21221147,0.12973547,0.112227686,0.07235693,0.15139155,0,GSL_2002_10.tif
0.2136874,0.130683,0.12549958,0.020233257,0.15662332,0,GSL_2002_10.tif
0.21453528,0.12696868,0.13758157,-0.04011657,0.1596952,0,GSL_2002_10.tif
0.21940269,0.1371262,0.11721609,0.07828049,0.157915,0,GSL_2002_10.tif
0.26314655,0.17589918,0.15062463,0.07740466,0.19655679,0,GSL_2002_10.tif
0.28732592,0.18714614,0.20118757,-0.036158044,0.22521989,0,GSL_1998_12.tif
0.29789823,0.20559776,0.1983949,0.01782915,0.23396362,0,GSL_1998_12.tif
0.29504538,0.22149757,0.21375462,0.017789511,0.24343252,0,GSL_1998_12.tif
0.3068763,0.2253253,0.22481793,0.0011271269,0.25233984,0,GSL_1998_12.tif
0.27671167,0.18778409,0.1915743,-0.009991092,0.21869004,0,GSL_1998_12.tif
0.2987373,0.20442,0.21085453,-0.015494604,0.23800392,0,GSL_1998_12.tif
0.30410737,0.19264236,0.19409846,-0.0037650357,0.23028272,0,GSL_1998_12.tif
0.2916891,0.17831291,0.18539819,-0.019480458,0.21846674,0,GSL_1998_12.tif
0.28724203,0.17183521,0.187439,-0.043431275,0.2155054,0,GSL_1998_12.tif
0.31006476,0.2171791,0.22428088,-0.01608698,0.25050825,0,GSL_1998_12.tif
0.3103165,0.19529234,0.19968382,-0.011118305,0.23509754,0,GSL_1998_12.tif
0.30939353,0.19362384,0.19914676,-0.014061408,0.2340547,0,GSL_1998_12.tif
0.2952132,0.18488875,0.19581702,-0.028705223,0.22530632,0,GSL_1998_12.tif
0.28866842,0.18910907,0.1945281,-0.014125368,0.22410186,0,GSL_1998_12.tif
0.3082188,0.21806243,0.23008107,-0.026818663,0.25212076,0,GSL_1998_12.tif
0.30255508,0.20226076,0.20494695,-0.006596586,0.2365876,0,GSL_1998_12.tif
0.3046947,0.20844403,0.20204686,0.015584164,0.2383952,0,GSL_1998_12.tif
